class_index,question_title,question_content,title_polyglot_detect,title_lang_detect,title_langid_detect,content_polyglot_detect,content_lang_detect,content_langid_detect
1,what is jehovah religion?,what is it? what's the big idea?,en,en,en,en,en,en
1,can anyone translate this turkish word into english 'ceviz kabu u'?,anyone?,en,en,en,not_en,tl,en
1,what makes the f word the worst cuss word?,why the 'f' word?!!!!!!!!!,en,en,en,en,en,en
1,grunge or chav?,so is a grunge better or a chav? n nmy opinion is grunge but im just wondering nplz give me 3 good reasons and then i'll give you 10 points,hmn,no,en,en,en,en
1,"if queen elizabeth ii developed dementia, could the british parliament force her to abdicate?","if her majesty were to become 'non compus mentus' with a mental illness or alzheimer's disease, would the constitution have her deposed?",en,en,en,en,en,en
1,if an atheist would have been president when 911 happened ?,would they have omitted the part about our prayers are with the victims and their families when giving the condolence speech? asking for honest opinions of atheists.,en,en,en,en,en,en
1,what do you think of this short ted haggard clip?,"i want to know is how he could make a joke like that, and the people all just laugh. is that really something to joke about? why did everyone just go along with that joke? how would you react if your pastor had said that during a service?",en,en,en,en,en,en
1,is this sac religious?,i think there is 'cat nip' on my palm that i got from palm sunday my cats just keeps chewing on it and rolling around with it is this sac religious to let my cat play with it?,en,en,en,en,en,en
1,why is it so hard for me to hand over everything to god?,and trust that he has a plan for me and that his will is the best?,en,en,en,en,en,en
1,what stories are associated with mare magnum?,is this expression generally understood by english speakers? i first heard it in italy.,en,en,en,en,en,en
1,how american parents teach very naughty kid ?,"i live in asia which most of parents think the only way to teach the naughty kid are by punish them like spank, hit em' using belt, any violence thing. they think if they're soft to their kid, the kid will be naughtier.",en,en,en,en,en,en
1,when you see someone that is at least 300 lbs at a restaurant eating all fried foods ?,does that make you want to tell them that they're killing themselves? nor do you just not care?,en,en,en,en,en,en
1,why is prostitution not legalized?,if i was president i would legalize it because its not your business if someone wants to have a hooker for the night why is it your business? get a life everybody,en,en,en,en,en,en
1,how many cities have you lived in?,"i have lived in 2o different cities 'm 33 and no, i'm not running from the law i'm just indecisive about my career.",en,en,en,en,en,en
1,do you think heaven has an fcc?,and our bad behaviors words get censored before they reach the big guy?,en,en,en,en,en,en
1,how do i find my great grandmoters roll number we have all the info?,what site can i look under,en,en,en,en,en,en
1,is it true that the bible says that jews are god's chosen people?,"jews do not believe that jesus is god's son, if jews are the rightful people of god, isn't the version of the bible you are reading contradicting its'self? i mean, christians believe that the only way to god is through jesus, right?",en,en,en,en,en,en
1,what does it mean?,i'm having some spanish difficulties. what does the word cambiar mean in english.,en,en,en,en,en,en
1,should you return gifts from your boyfriend after you break up?,my boyfriend bought ame this really cool phone that i had been saving up for for months when we were going out for no reason other than to just shows he cares.we'd been together for a year before we broke up about a month ago and just last night he gave me this really expensive pocket pc pda from hp that i've wanted for ages saying that he bought it for me before we broke up and he wanted me to have it.should i take the gift?should i return the phone as well?,en,en,en,en,en,en
1,what do you think an atheists excuse will be?,when an atheist dies and stands before god and god asks him why he didn't believe what do you think thier excuse will be? n n1) science proved you didn't exist! n2) the concept of you was only for the ignorant and uneducated. n3) only people with empty lives believed in you. n4) i thought you was a myth made up by pagans and adopted by the jews. n5) there was to much pain and suffering on earth to believe you existed. n6) i am not dead and you aren't god. i just ate some bad left overs. n7) i only believe what i see and i didn't see you. n8) oh crap look god i was just kidding about the whole athiest thing.,en,en,en,en,en,en
1,why is that?,"why is it that we expect people that come live in our country to speak english, and why then when we go abroad on holidays, most of us (not all) expect to be spoken to in english?",en,en,en,en,en,en
1,"christians, ever consider the saying 'life passes you by while you're making grand plans for it'?",maybe you should,en,en,en,en,so,en
1,a yo son who do you think the antichrist is?,be detailed and specific if you know how to that is or even can.,en,en,en,en,en,en
1,sex is not the problem (lust is)!?,"god's standard written in the bible for sexual purity is found in ephesians 5:3 but among you there must not be even a hint of sexual immorality, or of any kind of impurity, or of greed, because these are improper for god's holy people. sounds exhausting, doesn't it? but if you're feeling like the bar is set hopelessly high, don't give up. that's exactly what you should be feeling. god's sets that standard not for the sake of strictness but for the purpose that he loves us. to allow us to turn towards his standard of holiness, his source of power to change, and his motive for fighting against the sin of lust in our daily lives (yes, lust is a sin). this standard applies no matter how culture, society, or even some christian's say on the subject of lust. sin is sin no matter how much or little a person indulges in it.",en,en,en,en,en,en
1,proper etiquette with brother's companions ?,"what would be a proper way to behave around each of my brother's newer companion? n nmy brother and i, both in our mid 20s, live in the same house. he's got an active nightlife and often brings a new girl home. in my usual self i would ignore these people completely, e.g., pretend i don't see anything. n nmy questions for you: given my situation, is manner necessary? why would you extend cordiality to (=wasting your time with) those whom you have no respect for and probably will never see again after the few days in your house? or, in a completely different light, is this a manner of being a decent human being in addressing others' presence and treating them as an equal regardless of who they are, where they come from, or what they're doing in your house?",en,en,en,en,en,en
1,why do people like reporting others?,i just got 2 more violations for apparently chatting give me a break i will probably get another one for this,en,en,en,en,en,en
1,how has the following become a goal for society?,"pride,envy,gluttony,lust.anger,greed and last but most abused apathy? does any one fear we are following the same path as history taught us happened to the other societies who practiced these same things and what was the end result of them?",en,en,en,en,en,en
1,what does to be great is to be misunderwstood mean?,is by ralph waldo emerson from self reliance,en,en,en,en,en,en
1,would you ?,"kill yourself if your priest said it was the day of the rapture, and you will go straight to heaven?",en,not_en,en,en,en,en
1,"why is it called holy water,if chemically,it is the same as regular water?","i am beggining to see things the way martin luther probably saw them centuries ago,just cermonies with no religious value to the follower,but only to the catholic church",en,en,en,en,en,en
1,"what is the ideal, most beautiful and hott girl look like?",do you think plastic surgery is needed to look more beautiful (not including accident victims)? ndo you judge girls by their appearance as soon as you meet them? nwhat is a girl's best feature?,en,en,en,en,en,en
1,put you non smokers outside then?,"since you think you apparently are created better since you don't smoke then maybe we should let you non smokers sit outside of the bar when you start to whine about the smoke. ya i know, since you are a non smoker you just have an outstanding personally and thinking higher than anyone. n nyou are in a freaking bar why would care about smoking so much. ya, you think they have low fat food in there. ya smoking might be bad but usually i don't see that many fat people that smoke. god gave us other things to use than just food and alcohol . i'm not for marijuana or any other illegal drug at all. you have to think that some of us like something like tobacco that gives us a mild high without sucking down something that is food or drink every five minutes. n nif you don't like smokers, than don't go to the bar. usually people are kinda of laim in a bar scene that whine about smoking. we just kinda want to throw you out in the street and hope you never come back in.",en,en,en,en,en,en
1,"if i pray for something like i know adultry is wrong, but i want to have an affair with so and so to know","what would happen , would i get my wish?",en,en,en,en,en,en
1,"cancer us law? can it kill the whole body, including the head of the body, if not all removed in time?","a little leaven leaveneth the whole lump? nbeware the leaven , not the pharisees? ncops for cancer? why are they for it?",en,en,en,en,en,en
1,does ayone know about the different personality types?,"like when people say, i am a type a personality nwhat are the types and what do they mean?",en,en,en,en,en,en
1,why do people ask other people's opinions on religious issues?,"i am curious to know why people ask other people's opinions concerning religious ideations. we all eventually come to our own conclusion and a decision to believe or not believe, so why do we feel we have to ask other's opinions then?",en,en,en,en,en,en
1,"is it true, the quran has so many holes in it it is now considered hole y ?","i took a average mouse, put it inside a quran and closed it, tight. n nthe mouse walked from page to page with no difficulty. n nwas this mouse blessed?",en,en,en,en,en,en
1,how many people have msn?,this is a question not only a form of chatting so don't delete this question.,en,en,en,en,en,en
1,"if people don't believe in god, why do they visit the religion spirituality section?",i mean shouldnt the people who know about these subjects respond and not people who dont know what they are talking about?,en,en,en,en,en,en
1,do you think we should correct ourselves before we try to correct others?,i know nobody is perfect but dont you think we should try our best? ni know it would stop alot of hate. i know everybodys interpretation of what 'correct is' will be different.,en,en,en,en,en,en
1,in the matrix they can choose between a red pill and a blue pill. do we have in reality a red pill?,"matrix blue pill go back to your life in the matrix nred pill reality the desert of the real n nreal life n nblue pill keep believing what you do n nred pill do we have all the scientific explanations for everything? i'm agnostic and believe science can help me learn things, but i couldn't take a pill in real life and then know everything knowable and know all the truth cause we don't know the truth on earth. n ndo you agree?",en,en,en,en,en,en
1,my wife was given a very revealing summer dress for her birthday by her sister?,the problem is we are going to a party on saturday night and she want's to wear it. nbut she never wears a bra when we go out. i don't mind. i am not the jealous type. but i don't want to spend the evening hearing sniggers from blokes or women! nshould i just agree and ignore any comments?,en,en,en,en,en,en
1,were can i find informain on ohio?,everything not just gov.,en,not_en,en,en,not_en,en
1,how do you get to 180.000 points?,are u a genius? ndont u have a life? nare u a machine?how? lol,en,en,en,en,not_en,en
1,hello. my hairstylee is such that i get a lot of snickers and i hear people call it a mullet. ?,what does this mean? how do i change it?,en,en,en,en,en,en
1,do you think this helps to prove the point jehovas witness are a cult?,"when you study with the jehovah's witness, you agree to attend five meetings a week where you are taught from watchtower literature. you cannot be baptized until you have studied their material for at least six months and have answered numerous questions before a panel of elders. men are not supposed have long hair or wear beards and women are to dress in modest apparel. they refuse to vote, salute the flag, sing the star spangled banner, celebrate birthdays or christmas, won't take blood transfusions, and they can't join the armed forces. a schedule of door to door canvassing is required where you distribute the watchtower literature, acquire donations, and forward all monies to the headquarters in brooklyn, new york. n if you ever leave the jehovah's witness organization, you are considered an apostate and are to be shunned.",en,en,en,en,en,en
1,why do westerners look east for spiritual enlightenment?,"always a source of bemusement as to why western culture needs to travel to india, nepal,thailand ,china etc for spiritual enlightenment,when these people have been suppressed for years by religion and are amongst the most miserable and sad on the planet. so why embrace eastern spirituality at all.everyone knows america has all the spirituality,thats where all the self help and motivation derives,isn't it? and that god lives there.",en,en,en,en,en,en
1,christ was jewish how can christian hate the jews so much!?!?,our ancestors where jewish and the bible is derived from jewish writings how can christians hate so much!?!,en,en,en,en,en,en
1,what is your warmart slogan?,ya i know i say warmart n nmine in warmart shopperss make better lovers!,en,en,en,en,en,en
1,have you read?,"have you read nbible, the qur'an and science : the holy scriptures examined in the light of modern knowledge, by maurice bucaille. n nthis book is a scientifically analysed study of the religious texts with supporting data. how would an illiterate muhammad have scientific knowledge 1400 years ahead of his time only proven in the last 100 years ndr maurice bucaille was a non muslim at the time of his writing this treatise. n nit is a waking up call to all christians of the truth of the qur'an. do you agree?",en,en,en,en,en,en
1,is there anyone out there who thinks of god as a female?,realising that god is actually niether male nor female and encompases both male and female. why do people tend to refer to god as him? why not her? n n answers other than because men wrote the books please.,en,en,en,en,en,en
1,"in the 1970 s, what types of electronic entertainmen did teenagers have?","today, teens have playstation and xbox, but back then what did teens have. please explain?",en,en,en,en,en,en
1,ok well i came out to my mom and iv alwayz been one of them people who keep my personal life personal ?,iv alwayz been one of them ppl who keep my personal life personal and now my mom is tryin to understand more becuz we moved and she thinks im depressed (or bipoler) im not so shez been looking 4 places for young gay teens so i can get out the house i so glad she tryin to help but i really dont want it so how do i say tnx but no tnx?,en,en,en,en,en,en
1,what does the spanish word chocar mean in english?,spanish translation,en,en,en,en,en,en
1,is islam a religion or political emporium?,"this question is for muslim friends here. i am alittle confused because some people say islam is purely a religion, but when i read history i found that islam was spread as political invasion, just like any other emporium (roman, persian etc.). my question is simply, what if people of some country accepted islam and embraced it but they still wanted to maintain their independence? why should they accept a ruler who was foreigner from their country? n nto give you an example, when islam entered algeria, it was an independent country by that time, so why people were supposed to accept to be ruled by muslim leader from another country? some might say it is to teach them islam, but i think a scholar can also teach them islam much better. please comment.",en,en,en,en,en,en
1,who is bahai here?,"the bah faith, founded by bah 'u'll h, represents essentially the renewal of religion with teachings relevant to contemporary needs and the requirements of humanity s collective future. it rests on a broad base of sacred scriptures that both nourish the soul and provide laws and principles of social interaction.",en,en,en,en,en,en
1,do you ever shake a stick at it?,and how do you determine if there is too much of something to shake a stick at it?,en,not_en,en,en,en,en
1,have you ?,"to all of you who have seen spirits or heard god , have you be screened for schizophrenia? really i wanna know if you got screened for it because hearing voices and seeing things are a sign of schizophrenia.",en,tr,en,en,en,en
1,god in jesus language (aramaic) is allaha. why don't you guys pray for allaha?, n nwhy don't you guys pray for the god of jesus allaha?,en,en,en,en,not_en,en
1,i am straight christian married man who would like to apologize to all gays lesbians for all the pain ?,"we've caused you. we've been cruel and judgemental, forgetting that you are no more sinful than we. we are all sinners in need of a savior. i don't understand why we attack you for your lifestyle when we ourselves are guilty of everything from lust, adultery, fornication, lying, stealing, you name it! so, it's unfair that we single you out and condemn you. please pray for us. we don't realize the harm we're doing. i assure you that i am doing all i can to have my brothers and sisters in the faith recognize our problem. i am asking for your perpetual forgiveness for it seems the problem may never go away. but i for one love you and it is my hope that we all find our way to heaven. i urged you people to forgive us last night and i was delighted with your kind response but i feel i must continue to ask so that you will be reminded that we are not all gay bashers some of us have genuine compassion for you and respect and appreciate you for the precious people that you are.",en,en,en,en,en,en
1,for all you christians?,what is the age that a girl should start thinking about men? nnow think about this. nhow old was mary the mother of jesus? nhow old was josef the earthly father of jesus? nhow old is god? nif what everyone says is true then god is a pedophile,en,en,en,en,en,en
1,who will join in?,"who will join me in reporting every hate filled question or answer that the clones keep putting up. perhaps if we flood yahoo with abuse reports they will start to do something to the ones that truely need to be deleted, and not the normal sane questions we post on here",en,en,en,en,en,en
1,is any disease transmitted by kissing?,"i know da t aids is not spread normally , but could spread in case there are any cuts in da mouth.",en,en,en,en,en,en
1,can you define?,what does sin mean? nwhat does immoral mean? nare they the same thing in your bible book or your vision?,en,es,en,en,en,en
1,why do people blame their own actions on other people?,"oh me, oh my, i started smoking (drinking, underage sex, running away ) because of advertising on the tv. n nbull, take responsibility!! no one else bought that cigerett or beer and forced you to drink it!! what a sorry state we are living in today.",en,en,en,en,en,en
1,"for those of you who celebrate easter, or not, well, happy easter! i have to spend mine alone?","my fiance is in virginia, and i have noone to celebrate with. ni dont attend church, i live in the middle of no where in florida, and family is scattered. any suggestions as what you folks would do if you guys were in my predictiment? wouldnt mind going to church, but where i live, in florida, people just dont offer to give you a ride to church ( car is in va) and i havent been to church in so long, i wouldnt know what to do!!! lets here any answers from folks! all will be appreciated! thanx, lauren",en,en,en,en,en,en
1,what does prox graffitti stand for?,i've been photographing graffiti on trains and i see prox a good bit. just wondering if it is a gang and any details i can find about it.,en,en,en,en,en,en
1,someone help me outta this please?,so i have a bunch of questions and i hope u guys can help me out. n1. is love worth the wait? and if so how do u recognise the 1 true person?! n2.how does one forgive someone even after they have died? how does one deal with the fact that one has to let go of the past and the hurt when one has become used to living with it?,en,en,en,en,en,en
1,i am studying religions and i want to know where i can get free islamic and budhist and hindu and jewish stuff,any websites where i can religious books and prayer beads and any relgious clothing or hats n nbut for free,en,en,en,en,en,en
1,i need a japanese translation?,"megane nashi no bonta ni niteru, what does that mean?",en,not_en,en,en,not_en,en
1,some people have really grumpy looking avatars?,is this how you go through life looking all pissed off all the time?,en,not_en,en,en,en,en
1,why do people ask really stupid questions and then get offended when people are rude ?,"because they can't take it seriously? n nquestions that aren't even phrased properly, no punctuation or proper spelling so you can't even follow the question. n nor to be specific, questions like: n what is a gay? n what happens when you hold yourself from crying? n why don't girls like the hulk? n nor all of those questions about brittney and the dancer's divorce and asking how to find a soulmate. these are questions either do not matter in the great scheme of things or are not questions that can be answered by the people on yahoo answers. anyone else agree?",en,en,en,en,en,en
1,why would a person buy a package of water and not know how to use it ?,"instructions for boiling water: n npreschoolers, and kids age 10 an below: nread the first sentence and take off stove when done. n n nmuslims: nread the first 15 lines and have a group meeting before starting. n n natheists: nread pages 1 thru 25. and watch 15 minute video (included). nif you still have a problem, return package of water back to retailer.",en,en,en,en,en,en
1,pls guide me how to write bibliography for source from web (magazine) and tv broadcasting?,"tv broadcasting: fox news, pully pulpit, november 2005 nweb: bhavana magazine, summer 2000 nweb: article from binh an son web",en,en,en,en,en,en
1,does god ever speak to you from the bible using the bible's words out of context?,"i was praying, and then i opened the bible, and on that page was what could have been the perfect answer. it made perfect sense with regard to my question and my life. but the verse was obviously not about me, it was about something a long time ago. and it only applies to me if taken out of context. would god ever use the bible like that to speak to us?",en,en,en,en,en,en
1,good man no gift no idea do you?,"i am looking for a mind blowing gift for my boyfriend of 6 years. i think i have gave him everything that could be wanted and could used year round. i brought him gifts that he thought were too expensive to buy himself, everything. now i have completely run dry of ideas.",en,cy,en,en,en,en
1,roughly what percentage of the world population uses toilet paper?,(manufactured toilet paper),en,en,en,en,not_en,en
1,why is america still so separated?,it is 2006. we know that women and men can perform equally and we know that all races can perform equally. but why is america still so seperated?,en,en,en,en,en,en
1,who are the most persecuted people in the united states?,"i'd have to say either atheists, muslims, or gays. what do you think?",en,en,en,en,en,en
1,what is an armchair quarterback?,"or, what does he do?",en,en,en,en,en,en
1,can anyone let me know when exactly was the golden era of islamic state?,"i see many muslims cry out to re establish islamic state thinking that this will bring peace and happiness to the whole world. their reason for that is that they say there was an islamic state some time ago and it was really great and now they want to re establish it. n ncan anyone tell me when exactly was this golden era of that islamic state? from what year to what year? and how long did it last? n nalso, how did it collapse? and why was it great? and was everyone happy in it (including non muslims)?",en,en,en,en,en,en
1,christians. can you tell me of a website to search any word in the bible?,i want a bible online in which i can search any word i want inside the bible. ndo you know any?,en,en,en,en,en,en
1,why don't the super rich elite people watch tv?,do they know something we don't? just wondering,en,en,en,en,en,en
1,can anyone please describe the history of the papacy from its origins to the present day?,"concentrating especially, but not exclusively, on its social, political, economic, religious, and philosophical impact on europe, asia, america, and africa. please be brief, concise, and specific.",en,en,en,en,en,en
1,birthday gift?,"i'm not sure what to get my girlfriend for her b day today and im gonna see her tonight! i know i'm gonna get her a huge bouquet of black roses (she adores them) but what else? nuthing to fancy, im dont have a load of money. and just to tell you she loves vampires.",en,tr,en,en,en,en
1,where can i get some good free wiccan references for begginers ?,i want to start studying wiccan but all books about it are not so affordable.can you give me some good websites that offer free wiccan informations or could you just mail some of your used references at a lot and i will really appreciate it.,en,en,en,en,en,en
1,have you been googled lately?,that sounds like such a funny word for grown ups to be using !!!!,en,en,en,en,en,en
1,do u go to castaic middle school?,"if so, do u kno a guy names kyle, with a last name that starts with a b ?",en,so,en,en,en,en
1,need some help from crafty people please ?,"well, this year for christmas my list has grown for the number of people in my family and i thought i would make something so it would mean more to them and be a little more original. please please help me i don't know what to make.",en,en,en,en,en,en
1,are there any other christains out there who do not go to church?,"i do not go to church because i am not into that social scene. i have had horrible experiences with church phonies that i just do not want to talk about.please do not tell me to try another church, i have tried several and had problems at all of them from nosy people to people taking advantage of me or my family.",en,en,en,en,en,en
1,do you think they know what will happen?,do u think a caterpillar knows it will turn into a butterfly? or do they get the shock of their lives?,en,en,en,en,en,en
1,where can i purchase a duck handle umbrella?,"anyone have a duck handle umbrella? used to see them a while ago, just wondering where i can get one.",en,en,en,en,en,en
1,how much do you spend on your kids at christmas?,"just curious because i know people that spend, what i think, is a ridiculous amount and i know others that get their kids one present each.",en,en,en,en,en,en
1,help me plz!!!!!!?,ok there was this guy and hes cathlic. he asked me wat my religion was and i told him im a wizard which i am. he told me to tell the truth. i told him i was. i told him people tried to kill me and they were cathlic. he still doesnt belive me and i told him im going to have to bewitch him so hell understand. i want him to realize the real world and for all of u guys to too. can u guys help me?,en,nl,en,en,en,en
1,what happen if you know you're gonna die within 2 days?,what would you do?,en,en,en,en,en,en
1,who was a fan of princess diana when she was alive?,"actually, i still admire her. i loved the way she dressed and she had such spunk. charles was a sicko for wanting that thing he left her for. yuck!!!",en,en,en,en,en,en
1,how can people take the bible literally when it's proven to have been changed?,when the evidence is clear that many many many things have been changed through translation transcription,en,en,en,en,en,en
1,will the world end in 2012?,"the ancient mayans made a calendar of the future years and it didn't pass the year 2012. also, i heard some bible prophecy that said the same thing. it seems like something likely with the world going in chaos with israel, the middle east, north korea and irans' nukes and such. what do you think?",en,en,en,en,en,en
1,come on people. isn't religion just a comforter?,"i mean, you can't face the fact that you are no more special than an insect and need to believe that you will never die?",en,en,en,en,en,en
1,why is religious tolerance and acceptance only apply to the believers?,as soon as they find out you don't believe it is to hell with you infidel why does it matter if i make up a puppetmaster to control my life or not?,en,en,en,en,en,en
1,why is bill o'reilly so agressive to his female guests?,i noticed he talks over them. shouts at them and constantly points his finger at them. is he a misogynist?,en,en,en,en,en,en
1,jehovah witnesses? what do they believe?,can someone tell me what jehovah's witnesses believe? or just about them? thank you,en,en,en,en,en,en
1,is the racial slur n r still offensive to african americans?,,en,en,en,,,not_en
1,what wrist should a lady wear her watch on?,does it make a difference? is one way proper and the other not?,en,en,en,en,en,en
1,how many of you believe that someone who doesn't follow you religion cannot achieve salvation?,i've often noticed that many devout christians and muslims believe that anyone who doesn't follow their faith will go to hell. not only that but for eternity.,en,en,en,en,en,en
1,what do you call someone who worships the greek gods?,"i.e. whats the name of the religion? like christian, jewish, muslim etc.",en,en,en,en,en,en
1,does tarot cards predictions really come true?,anybody having personal experience,en,en,en,en,en,en
1,do you think agnosticism is the only reasonable belief?,"i do! what the theist must prove, the atheist must disprove, and since we have no evidence for or against, both theism and atheism are illogical!",en,en,en,en,en,en
1,is it okey if my boyfriend dance with another woman?,my boyfriend is so gorgeous really. he attracts women and one time one asked him to dance with him.,en,en,en,en,en,en
1,how would you go about this ?,"if you advocate pro choice, you label yourself as a pro choice person, and you are a male. if your girl is pregnant and you really want the baby, but she doesn't, and she goes and gets an abortion, would you be mad even though you advocate that a womans body is hers and she decides what to do? what is the right response to this? it was her choice no one made her do it, but at the same time it was also your baby, is this where a persons beliefs and a persons emotions become a conflict?",en,en,en,en,en,en
1,do u think war is bad? not only this war but any war (check details)?,is war a bad thing the bible says to support ur country in any way and god sent his people to the holy land to fight etc i just want to know wut u think,en,not_en,en,en,en,en
1,i'm married and straight but something happen that made me question the straight part?,the other night my wife says she has something she wants to try with me. so she's giving me a bj and she start rubbing right between my balls and anus. i've never felt anything like it. i had the most intense orgasm ever. she said she was rubbing the male g spot and said it's the same spot that gay men hit when they have sex together. i've wondered for years if i was gay because of numerous other reasons and now i get something like this happening. am i gay?,en,en,en,en,en,en
1,if i am half white and half mexican and was born here in the u.s. ?,"if i am half white and half mexican and was born here in the u.s., but do not have a desire to learn about the mexican culture, is this bad?",en,en,en,en,en,en
1,teenagers did you get an easter basket?,how old? best easter treat?,en,af,en,en,en,en
1,"non christians, have you ever met a christian who made a really good impression on you?","have you ever met a person who simply acted in the way christians profess they should? n ni have, just wondering how many more are out there.",en,en,en,en,en,en
1,"do i send a hanukah card, or not?","i am not jewish, but i have acquaintances who are. is it appropriate to acknowledge hanukah by sending them a happy hanukah card since i can't send them a christmas card. or would it be inappropriate, since again, i'm not jewish. thanks in advance.",en,not_en,en,en,en,en
1,why please answer nice?,"why is there so much racism? whites hate blacks and blacks hate whites everyone hates everyone, why? i like everyone, no matter what really i do. i was watching dr.phil and they had this white guy get made into a black man and stand on a corner and ask silly questions, im sorry but if i was walking by and anyone that was standing asking questions like he was i would laugh and keep walking. why didnt they dress the black woman up like a white woman and stand her out there on the corner? i just dont get it you have the white people screaming for there land rights and you have blacks that are screaming whites still hate us we have rights too. i just think the whole thing is crazy and would like to know your opinion on it.",en,en,en,en,en,en
1,what does this mean?,tha e amadan. ni think it's scottish.,en,en,en,en,en,en
1,"liebe is der triumph der einbuildungskraft uber intelligenz, what does this mean? this is which language?",this is in which language? what does this mean? nis this phrase famous? who said it ?,en,de,en,en,en,en
1,what can we do to stop or slow down global warming?,what have you heard about this topic and would you be ready to make some changes?,en,en,en,en,en,en
1,where can i arrange to have have someone pick up clothes i want to donate?,"i have clothes that i would like to donate to charity, but i don't have a car, so ideally i would like to arrange to have them picked up from my home.",en,en,en,en,en,en
1,christmas song help?,the song about the little boy who wants to buy his sick mother a pair of shoes!! i cant think of what it is called and i have no idea who sings it,en,en,en,en,en,en
1,are there any herbs for the other six chakras?,i heard mugwort is great for third eye chakra. what about the other six? any herbs for them?,en,en,en,en,en,en
1,how can i be prepared for the end of the world?,"i have been saved before more than once,but being young i'll be honest i have been back sliding everytime so i'm wondering how can i get prepared and stay prepared i do belive in god by the way.",en,en,en,en,en,en
1,italia usa?,my mum whant to go to live in usa but i m scared (::!!!) what can you say for help me? nsorry if i do some error but i dont speak enghlis very well,en,it,en,en,en,en
1,i hope i am not being stupid?,what is your definition of a pervert? i have seen it used so often here and i am not sure what you all actually mean. is it someone who is old and pretends they are young?,en,no,en,en,en,en
1,"when the tax on infidels jews and christians is stopped in the end times,what happens to them?",will muslims kill all christians who continue to say that jesus christ is the son of god? will jews who do not proclaim allah be killed? will every tree and bush refuse to hide the jews from the muslims?,en,en,en,en,en,en
1,why would any man think it's ok to physically hurt a woman?,"when i hear of men who hit and abuse women, i just can't understand what would allow them to justify that behavior in their minds.",en,en,en,en,en,en
1,do you think humans are for the most part naturally monogomous?,did i spell that right? monogomous ?,en,en,en,en,en,en
1,does anyone have access to pictures of inside the edinbourgh castle?,i am decorating the inside of my house like a castle but only that particular one. oddly enough my family members are decendants from mary queen of scots so we thought it would be cool. so if anyone has links to pictures or are willing to email pictures please let me know,en,en,en,en,en,en
1,when you have a driver and you open the car door for your girl friend?,ok you have a driver who doesn't get out of the car to open the door for your girl friend or wife or whatever and so you open the door for her should you enter using the same door or should you shut the door and go to the other side of car and sit and should the female sit behind the driver or behind the empty seat?,en,en,en,en,en,en
1,what is god to you? where is his place in your life? what do you belive your purpose in life is?,i have been doing some studies on purpose in life and have found my answer. i am just curious to see what other christians and non christians have to say about the subject.,en,en,en,en,en,en
1,birthdays?,my birthday is on crimbo eve!!!! i hate it worse still my aunts is on crimbo day!!!! n ndoes anyone else have the same prob?,en,so,en,en,en,en
1,warfare: good or bad?,"i'm not looking for fence sitting answers here. i already know that there are many reasons to argue both for and against warfare. what i am asking is that you imagine you possess a magic amulet that gives you the power to end warfare everywhere, now and forever. would you use it? what are your reasons, for or against using it? would you hesitate before choosing or jump right in? n nthe background to this question is this: n nrecently i asked here whether the world would be better off had gunpowder never been invented. to my surprise i received a resounding, no! i expected some no answers but it was actually unanimous. the reasons were varied. one suggested that without wars and the technology developed in and because of wars we might still be in the dark ages. n nso how do you feel about this? use the magic amulet or not?",en,so,en,en,en,en
1,can good looks make you look gay?,i just want to know can good looks do any harm to a man of being a guy because people may spoil his image because of his good looks.,en,so,en,en,en,en
1,ever ask a question and get a straight yes answer?,"did you notice that when a question requires either a yes or no answer, the person answering usually hesitates to say the actual word yes. they may compromise and say maybe, or sometimes. when the answer is no, they don't usually hesitate. try it and see get back to me. n nyes no",en,en,en,en,en,en
1,christmas gifts?,what do you want for christmas?,en,de,en,en,en,en
1,oldest language in the world?,"this question is always in my mind, i have learnt to write and speakmy mother tongue french and the language used for universal usage english. ni always want to learn the oldest language in the world as for tongue pride. n nwhich one ? i need genuine answer and plz dont tell me punjabi , mandrain or french which is very much young, n nwhat i meant is oldest language",en,en,en,en,en,en
1,do you think this is rude?,"my 12 year old son just came back from karate sad. when i asked what happened he said one of his teachers told him to started wearing deodorant more, and said to put it on in the showers. do you think this is rude? he wants revenge now, haha!",en,en,en,en,en,en
1,can blacks be muslims?,"the hadith calls black people raisin heads (vol. 1, no. 662 and vol. 9, no. 256) and refers to them as slaves. if someone dreamed of a black woman, she was an evil omen of disease (vol. 9, nos. 162, 163). muhammad had black slaves (vol. 6, no. 435).",en,en,en,en,en,en
1,why there are sop many les gay porno and authorities aren't doing anything?,"i have this question because i truely want to report some pornographic websites. but, i can't find where to report. plus, it seems that people only care if there is children exploration involved.",en,en,en,en,en,en
1,where dist god cometh from?," please answereth in the kjv language, the sole tongue i understandeth , save jibberish",en,en,en,en,en,en
1,are skeptics ever skeptical of their own views?,how skeptical? what would be a good example?,en,en,en,en,en,en
1,"why in canada are a lot of people from japan,korea china? where are the canadians?",i don't understand it!!!!!!,en,en,en,en,de,en
1,night club behavior?,"i went to a night club for the first time a bit ago, and i (normally outgoing) was shy to just approach a girl ive never met or talked to and just start freak dancing with her and while dancing is it appropriate to feel her up or what? i just need some explaining on the basics of what to do at a club",en,en,en,en,en,en
1,what is definition of love?,this is regarding spirtual love with heart.not body love,en,en,en,en,en,en
1,did anything ?,evil happen on 6 6 06? lol :p,en,cy,en,en,nl,en
