class_index,question_title,question_content,title_polyglot_detect,title_lang_detect,title_langid_detect,content_polyglot_detect,content_lang_detect,content_langid_detect
10,"if dan quayle were president, how would the world be different?","would the troops be in iraq? would the iraq war even be as bad as it is today? would there even be a war? in your words how different would the world be today if dan quayle was the president, instead of dumbass bush?",en,en,en,en,en,en
10,can my son take his dead fathers last name?,"my son is 17 and wants his dead fathers last name .his father is not on his birth certificate,but he did pay child support his whole life plz help",en,en,en,en,en,en
10,i have problems on my money order i dint know how to fill?,inmigration money order,en,not_en,en,en,en,en
10,how did the end of desert storm sow the seeds for the iraq war?,need ideas for that please nwhat are some causes besides oil that the iraqi war links to the desert storm? nthanks,en,en,en,en,en,en
10,anyone out there know how long it take to get your tax return back?,"i mail my income tax paper on the last day and i need this money, so i want to know how long it will take me to get my money back.",en,en,en,en,en,en
10,are police in tn required to wear a microphone?,are they required to wear microphones and have car videos when stopping a civilian for speeding or any other reason?,en,en,en,en,en,en
10,"my husband is being held for a crime he didn't commit, what do i do?",there is no evidence only one eye witness. my husband has three alibis and he has submitted pictures and phone records.,en,en,en,en,en,en
10,"why is it that when our marines torture, murder and maim in iraq or guantanamo it is the grip of battle but?",people defending their towns or area are terrorists,en,en,en,en,en,en
10,isnt it sweet to watch the republicans squirm like the worms they are?,down they go i will be back after election day to gloat lol,en,en,en,en,en,en
10,"how do you get a goverment grant to buy a home,if you have bad credit?",i have heard there is a way to get grants from the goverment to purchase a home regardless of your credit. does anyone know where i can get help with this?,en,en,en,en,en,en
10,what are employer requirements to sponsor immigrant workers?,what aare employee rewuirements?,en,en,en,en,not_en,en
10,why is politics (democrat republican) like a religion in the us?,it seems you either believe in one set of mantras or another set of dogmas why no middle ground? (non usa western observer),en,en,en,en,en,en
10,anybody want to read this one about bush? pretty funny?,"rumsfeld is giving a report to the president and the cabinet he says, three brazilian soldiers were killed today in iraq . nthe president says, oh my god! and he buries his head in his hands. the entire cabinet is stunned. usually george bush shows no reaction whatsoever to these reports. njust then, bush looks up and asks, how many is a brazilian?! n nsorry if anyone is offended but it is funny!",en,en,en,en,en,en
10,why are prisoners protected by constitutional rights or by the aclu?,"as a tax payer i want to know why i have to work so hard to and obey the laws in order to be left alone by the government yet these criminals are housed, fed, clothed, and doctored for free for them paid by us?",en,en,en,en,en,en
10,why do americans think?,"that mexicans are uneducated? just because some work for minimum wage here, does not mean they are uneducated. if you go to mexico and try to find a job, no matter how qualified you are you still will not get the job. why? becuase your expertise is not to their standards. same for them, they have to go back to school when they come here and only a few can afford to go to school and work. but most mexicans are not uneducated or dumb that's just what uneducated people think about them.",en,en,en,en,en,en
10,why can't americans openly criticize the army?,"i just came back from the us (i'm in the uk). there was all this nonsense about kerry saying some bad joke that suggested possible critiscm of the army. so what?! in the uk all areas are open for critical discussion the army, the prime minister, foreign policy, the royal family, religion etc all get there fair share of criticsm its how democracy works. but my impression of the us is of a lack of free speech where certain areas are way off limits can't criticize the army, can't criticize religion, can't criticize. can't criticize the president in 'war time'. nthe thought police are in full effect. its very undemocratic and very depressing to witness. can anyone really justify the gagging of peoples views on these subjects. small things like ahbu graib, thousands of civilian deaths etc did happen. surely the army needs critical examination.",en,en,en,en,en,en
10,are there any laws on the books to prohibit cell phone use while driving?,"specifically interested in ca. state laws. also if any laws exist in other states. do they give tickets for talking on cell phones while driving. when will laws go into effect in ca? n cell phone use while driving is not only incredibly rude to other drivers, but it is a clear and present danger to the public.",en,en,en,en,en,en
10,"why are singaporeans nowadays so selfish, unreasonable and rude?","singaporeans nowadays have very bad attitude, i am a singaporean, is it because of the society or something, anyone help me with this?",en,en,en,en,en,en
10,british american politics?,"in britain the tory party represents big business, the labour party says it represents the people(debatable) and the liberals can't make there minds up, what's the equivalent in america?.",en,en,en,en,en,en
10,does anyone know what will happen to you if you are on a diversion program in colorado and you fail a ua?,"well, i'm on a diversion program which is like probation and i think i failed my last drug test. i live in lakewood, colorado. nwill i get punished and how will if i am?",en,en,en,en,en,en
10,should i join the military?,while im instead in joining the military.the marines. i believe if your going to do something go big and this me trying to go big i know its botty camp is the hardest but is doesnt really matter cause each botty camp is hard.it meant to break you down. well im not that phycialiy fit but i know is i work out more i know i can make. i dont take order very well because im not a follower .im a leader and i think for my self but im always open to people opinions . i did do very well in the asvab test cause i was paying more attention to my surronding and not the actual test but now i know what the test offer and what question to look for.it not hard but is intimdating cause this test tell you what job your going to have for four years if planing to go active. well what do you think? should i even consider the military? and the only reason im thinking of the military is cause one person made it very enlighting his views open my eyes,en,en,en,en,en,en
10,is the seagull really utah's state bird ?,joe.,en,en,en,not_en,fi,en
10,would you vote for a woman president?,"i'm all in favor of having a woman president, but i still have mixed feelings about it. i haven't seen a lot of women in politics that stand firm and make me feel 100 confident in them i loved bill clinton in the 90's, but there is just something about hillary clinton i don't like can't relate to",en,en,en,en,en,en
10,i'm contesting a traffic ticket. i hoping that the cop doesnt show. if he does. can i request traffic school.,"i've already paid the bail amount and requested to appear before a judge. i'm contesting a traffic ticket. the violation was crossing over a divided highway . my plan is hoping that the officer does not show. if he does, i was going to request for traffic school before the trial. i heard all judges have different styles i was wondering what are my chances that the judge will not allow me to do the request.",en,en,en,en,en,en
10,need help on my social studies homework!!?,who ever can tell me the 4 problems correctly will recieve 10 points!! n1. who is the 2 republicans for governer of ohio? n2. who is the 2 democrats for governor of ohio? n3. who is our current secretary of state? n4. what job is he running for now? (goes with 3),en,not_en,en,en,en,en
10,is this really donald rumsfeld?,"i found this picture, and it's supposedly of donald rumsfeld when he was a young man: n n looks nothing like him, so i'm shocked. not to mention, he actually looks sort of handsome. is it really him? can i have any confirmation?",en,en,en,en,en,en
10,can the uk afford parliament?,"mps, their support admin, and the traditional paraphenalia cost so much and yet so little gets done. has this form of democracy become inefficient and not cost effective? i'm not a monarchist and i'm wary of dictators but, honestly, how many more doctors could we have for one mp?",en,en,en,en,en,en
10,how many people who already claim victory for the democrats will actually vote?,"don't get me wrong, i'm a moderate i agree with republicans on some issues and democrats on others. i notice that there's a lot of polical jabber here how many people who are complaining about republicans and claiming victory for the democrats will actually vote? and how many of those who don't vote will be complaining about the outcome after tomorrow?",en,en,en,en,en,en
10,what is the drinking age in indiania?,"in nc, the drinking age is 21 but i heard that in different states the drinking age could be different. i'm taking a trip to indy and i'm wandering what the age is there? i'm 19",en,en,en,en,en,en
10,where can you get information about george herbert walker bush?,its for a project!!! nplease help me!!!,en,en,en,en,en,en
10,do you think the u.s. ought to pull out of the middle east entirely? then refuse to help when asked by any?,"country there, for anything? would that be right for anyone? n nwith all the complaints going on why don't we do that, and see what happens?",en,en,en,en,en,en
10,do border patrol agents pick up illegals from there houses?,if i call immigration and tell em my neighbor is illegal will they go get him? even though we all no that if they wanted to get illegals they already know where they all work at.,en,en,en,en,en,en
10,what are the oppositins to the emergency immm.workload reduction and security enhancement act?,i am writng a paper and i need articles supporting this act and articles opposing it.,en,en,en,en,en,en
10,isn't it funny?,"how the word 'politics' is made up of the words 'poli' meaning 'many' in latin, and 'tics' as in 'bloodsucking creatures ?",sco,en,en,en,en,en
10,if we all are immigrant to this country why isthat there is so much discrimination to latin who are american?,americans?,en,en,en,en,ca,en
10,will jeb bush run for president in 08?,some people say he will others say he won't. well?,en,en,en,en,en,en
10,what is persal system?,like in a job advertisement they say knowledge of persal system,en,en,en,en,en,en
10,how does a dissatisfied client file a formal complaint appeal to the national bar assoc to the judge?,"regarding a custody case, do not feel the client was represented well. info regarding case was not submitted and lawyer did not inform client he really did not handle these type of cases.",en,en,en,en,en,en
10,where can i find the history of minority scholarships and opinions on them? i'm writing a college paper?,i need to also find opinions that are pro minority scholarships because this is a position paper.,en,en,en,en,en,en
10,"which countries have been a dictatorship, had democracy pushed onto them then voted in a dictatorship?",such as pakistan and germany in 1933 pleas quote your sources!,en,en,en,en,en,en
10,why does everybody care so much about?,"illegal immigrants or mexicans leave them alone,and why do you guys like to hate on them so much? please its not their fault they actually have a ''culture'' not like americans! sorry i am ust to honest how can i stop that?",en,not_en,en,en,en,en
10,who is jose marti?,"he was a man very intelligent, and he was a criollo",en,en,en,en,en,en
10,are you an american who loves to protest and fight the powers that be ?,"i am an american, so are my friends and my family. so are my near ancestors. my mother and two sisters have never put veils over their faces for fear that my father, myself, my little brother or other american men would punish them. america is the strongest nation in the world. it didn't become that by starving and kepeing poor people as peasants while it spent all it's money on building a nuclear powerhouse (in reference to n. korea, not our dumb president that i didn't vote for, claiming iraq had wmd). n. korean president(dictator by definition)has been building the next super military, but if you are n.korean you are oppressed ,very poor, and your kids have a 50 50 chance of not starving to death, unless you are in the military. chinese are over populated, africans starve and die of malaria and aids, russians live in a military police society, let's not even get into romanians and chez. why rise up against your own great nation. (we all hate bush, somebody voted for him)",en,en,en,en,en,en
10,what are your views about the immingration protest?,do you think it is right?,en,en,en,en,en,en
10,looking for enterprise alabama court docket. how do you find out a court date ?,"my son has a court date. i need to know the right date. i am trying to find this out, any help?",en,en,en,en,en,en
10,who is the best president in latin america?,serious answers please!!,en,en,en,en,en,en
10,1.what is the system of things and 2. what dose it all mean ?,i think it's the present governments of the world. it's in the bible too.,en,en,en,en,en,en
10,any way to keep a landlord from renting to scum?,"i live in a nice neighborhood and most of my neighbors are good people who own and take care of their own homes. however, there is a house across the street from me that is rented out. the owner landlord refuses to do background checks and in the past has rented the place to drug dealers, prostitutes, and even a child molester that was on the amber alert program. n nis there anything i can do to prevent him from renting to crap? i'm extremely concerned, especially since the last tenant set up a meth lab in the house, and was found murdered. n ni love my house, not really looking to leave but i'm getting fed up and worried about who he's going to rent out to next. do i have any legal options or am i outta luck?",en,en,en,en,en,en
10,"legally, what are customs officers required to do with items they confiscate at customs? for their own use?",a customs officer confiscated a bottle of wine at the airport. the bottle was sealed and in carry on luggage going on a domestic flight. the customs officer gleefully took it and then chuckled with the other officers about a bonus he had received. his reason to remove my bottle of wine was that i might be a terrorist .,en,en,en,en,en,en
10,"the current standoff of nuclear issue with iran, wouldn't be a fair justice of incentives by usa?","the forcing ban of nuclear enrichment from us, wouldn't be a fair justice toward iran's future developments?",en,en,en,en,en,en
10,"bush and rove, why do you think they leak homeland security information to the media?",is this just the rove bush hate machine keeping the controversy going about the iraq war? ndon't you think this is just another attempt by rove bush to stifle the media?,en,en,en,en,en,en
10,wat is the protectionist policy followed by us and other developed countries part of wto?,and why isnt free trade good for everyone?,en,en,en,en,en,en
10,why must republicans conservatives put liberals down ?,"i really don't understand. for example that whitemansucks guy. whats up with him ? why the hateful lies ? nsure some liberals suck but so do some conservatives. nwhy have we turned on each other? can't we all just get along? republicans control the goverment so why are they not happier ? nyes i'm a democrat, but more moderate than liberal. i work hard, pay taxes, support the troops, and love my country. ni dont think bush is a good leader, but that dosen't mean i'm a piece of sh t.",en,en,en,en,en,en
10,how much authority should be allowd to the national government to intervene on behalf of the state?,suprem court decisions,en,en,en,en,fr,fr
10,what do you think of bush blair admissions of 'mis steps' now that iraq is in a mess?,"are bad polls a factor?. nbush is not as arrogant and cowboy about his decisions as before, well at least up to yesterday. blair is already in lame duck status and bush is on his way there. n nthe economist magazine says the bush blair partnership has become the axis of feeble. ",en,en,en,en,en,en
10,wife won't comply with court order?,"my ex wife has been ordered by the court to refinance our marital home. this has been going on for 1 year, and she has yet to do so, either because the interest rate was too high, or she couldn't afford it. the judge, after giving her numerous continuances and chances to refinance, has finally imposed a 5000 fine on the ex if not refinanced by nov 30, and 5000 thereafter for every month she does not comply. what comes next. is this fine really enforceable, and what happens if she does not comply. thank you",en,en,en,en,en,en
10,derogatoy poem about earl marshall haig?,infamous commander of the first world war,en,en,en,en,en,en
10,who do i get intouch with to report someone for having fires in the garden?,any time day or evening without any consideration?,en,en,en,en,en,en
10,does anyone know ?,"i have to make a trip to chicago next month to file a pfa for four minor children, that thier mother severly abuses, i need to know if anyone knows the time that the court house in chicago opens? please let me know i am planning my trip as we speak and i want to be there first thing in the morning on that friday. after i leave my home state. thank you",en,not_en,en,en,en,en
10,do you sustain :one china only or taiwan to become a independent state?,i would like to hear voice from all arround the world!,en,en,en,en,en,en
10,what do you think of this proposed law?,,en,en,en,,,not_en
10,christians capital punishment?,"sedley alley, a man in tennessee, has been awaiting his soon coming execution. he was sentenced to die in the electric chair a few days ago. about 8 hours before his punishment finalization, governor phil bredesen extended his time by 15 days to provide investigators time to perform final dna evidence testing to prove alley was guilty, without a doubt. n nthis story being all over the news, of course i started to question my own beliefs concerning the death penalty. my mind has been engulfed by this concept for the past few days. as a christian, this is a thought that i had never given much time to explore. i know scripture. i also know law. n nthe bible tells us to abide by the laws of the land , but is the government's punishment for breaking the law the same as the law? and if so, the law is that someone must die for certain crimes they commit, yet the bible clearly states, thou shalt not kill . does this constitute that a christian can oppose the governmental law they live under, based on the biblical law they believe. n ni'm honestly not sure what is right for me to think and believe. in pondering this, i have come up with some ideas, yet i still feel my total position on the subject could be incomplete. i just want to know where others stand what do you believe? n nyour thoughts and stand points are both appreciated and respected in all aspects. n nthank you.",en,not_en,en,en,en,en
10,what is the importance of the united nations?,i need online sources with info i am trying to write a speech and am halfway done but cant get any further. help,en,en,en,en,en,en
10,why do people think the police are too intrusive until they are the victim of a crime?,"seriously, i keep reading about how horrible the police are. have you guys ever been victims? most of the anger i see should be directed at the legal system as a whole not the officers. i know there is the 10 that make all look bad but look at what they have to deal with",en,en,en,en,en,en
10,"for those in the military, answer this pls?","since the u.s and russia are on terms now since the cold war is over ,though there are still a few differences between the two countires,also u.s is allowing russia to join the w.t.o .who is to blame for the poisoning of the exiled former russin k.g.b defector in london.i mean it's obvious to blame russia since he has been critical of president putin. but in principle russia is not silly to poison the guy when it's obvious the blame is going to be put on them. i mean it's like a thief stealing from his best firend and expecting that know will know it was him, or a neighbour who is well known to be a burglar to break into his next door neighbours house.since things have developed firther in the poisoning case, as an italian was the last guy to be with him when he got poisoned so who do you think actully poisoned the exiled former k,g,b officer.i'll put the link up so you ppl know wots happening and wot im talking about.",en,en,en,en,en,en
10,why are american cops called 5.0 ?,"my brother in law raised the question as to why we refer to the police as '5.0', as in hawaii 5.0. i wasn't sure so i figured i would ask. thanks.",en,en,en,en,en,en
10,what is the difference of opinion between gov perry chris bell on the issues of ?,horse slaughter immigration?,en,en,en,en,not_en,en
10,what form of punishment do you think would deter killer thugs?,"if for instance the two thugs who murdered the london lawyer were subjected to public slow hanging and disembowelled, in say, trafalgar square, or were blinded and crippled and then set free, would their contemporaries be deterred or would such thugs just enhance their 'street cred'? how much does cutting off the hands of thieves in moslem countries deter others? can islam teach us something here?",en,en,en,en,en,en
10,i paied 1000 usd to biznas as shares and biznas is gone what can i do? i want my mony back ?,biznas released shares to all people partecipated in its program and they must give us mony every year according to finicial report but they are cheaters ni want to know if i can return my mony i have certifications about the payment,en,en,en,en,en,en
10,does canada have a real military?,"um, i have seen the mounties and all, but what kind of military do they have? do they have an army and navy and marine corp?",en,es,en,en,en,en
10,"who are you more compelled to support?, your countrymen, or the people of your race?",this is an important considered in choosing whos arguement is in support of our country~ without our country no one gets anything!,en,en,en,en,en,en
10,how is it that people can assume a person must be abusive because they were molested as children? my story ?,"i was molested as a child, and i have been the best full time loving and caring mother there ever was, but when i filed my divorce, my ex got a lawyer and tried to say that i was abusive and had all kinds of problems since i had been molested, etc, and made up horrible, horrible lies about me. and since i was so exausted from fighting him during our marriage, trying counseling, etc. i had no strength left to fight him, and guess what he took my kids, even though he refused to pay for any financial obligations during our marriage such as food, clothing, doctor visits, school needs, etc. he was very controling during our marriage, hid all financial proof of income or savings. and i had previously filed 2 restraining orders on him. it was all i could do to leave that creep, but because i had been molested, the courts believed his lies over all of his crap. i have never did drugs, drank, cheated, etc, ni am still in shock and am only now getting my chance at possibly getting my kids back",en,en,en,en,en,en
10,would democracies be better off if voters had to pass an iq test?,"and does it scare you that most of the people asking questions here, have the right to vote?",en,en,en,en,en,en
10,what position do republicans and democrats (or other party's) take on the following list of 10 topics [part 3],foreign affairs ngov't operations nguns weapons nhealth nhomeland security nhousing nimmigration nimmigration nintelligence njobs labor,en,en,en,en,en,en
10,why we can not recognize canada as 51st state of the usa ?,because flag design will not match the stars ?,en,en,en,en,en,en
10,what is the strangest laws?,what is the strangest laws you have ever heard of,en,en,en,en,en,en
10,can you go to prison for writing a book about your life that includes illegal stuff you did growing up?,"my best friends have always encouraged me to write a book about my life, and now that i've finally formed an idea of what the book will be about, i'm starting to worry that i can't write such a book, if you can be arrested and imprisoned for admitting to having done illegal things in your youth, such as shoplifting, vandalism, and drugs. it's not meant to be taken as anything more than reminiscing about the past, it's not like we do those things anymore. and it's not like we're wanted offenders or anything. we've gotten away with the stuff we've done when we were younger. but can we be arrested for it now that we're in our 30's and want to share amusing tales about the crazy life we once lived?",en,en,en,en,en,en
10,if a heroin addict goes to prison wouldn't they just be given methadone?,by the prison doctor? n ni mean it would be cheaper for us taxpayers for them to go on methadone than for them to have to go cold turkey and then us to have to pay them loads of compensation out of our taxes because their human rights cough were breached wouldn't it?,en,en,en,en,en,en
10,when will you hold employers accountable?,moan and groan about illegal immigrants yet not a peep about employers that are complicit in the gross amount of illegal immigrants that cross our borders everyday looking for work. n nwhat say you?,en,en,en,en,en,en
10,how long to speeding tickets take to come through?,"hi, n ni just wondered how long speeding tickets take to come through from mobile safety camera vans? i know it has to be within 2 weeks, but realistically is it quicker? n nmany thanks",en,en,en,en,en,en
10,"after saddam is executed, shall we next have gw bush tried for war crimes?","considering that saddam was responsible for the unwarranted deaths of perhaps 10,000 iraqis, tops while bush was responsible for the unwarranted deaths of at least ten times that number of them. then isn't it a shame that if bush could be convicted and sentenced to death that there's no way that he could be executed 10 times? that would be only fitting, after all. n n and failing any of that, then the next best thing would be to simply turn saddam loose with our apologies and reinstate him as president of iraq. he then could do that which we've been abysmal at: reunify that country and re stabilize it. meanwhile, his people would idolize him! (too bad it had to cost anywhere between 100,000 and 600,000 innocent iraqi lives (and those of around 3,000 of our troops) for us to get to this point.)",en,en,en,en,en,en
10,this is about trading spouses and revenge?,"ok if the other family was really evil would you make them use the 50 grand on something you only need one of like 50,000 skipping ropes, or bottles of rat poision?",en,en,en,en,en,en
10,"if given a choice while living in the us, what benefits, if any, does us citizenship offer?","i already am a us citizen. i already know citizenship allows one to hold certain public offices, as well as government employment. n nthis may be little motivation, however, to many immigrants, especially illegal immigrants. why then, would anyone be motivated in our current society to work to become a us citizen? n so they can pay taxes? n so they can be drafted, if necessary? nin my opinion, non us citizens have access to our public schools, our emergency rooms, our stores, etc. for all i know, they can even procure a driver's license and get officially married here. n nmeanwhile, the citizens pick up most of the bill or suffer when public institutions close, like hospitals. n nand we justify this, because our fruit and vegetables cost less to pick? n ni think we have belittled the value of us citizenship, and made it irrelevant. and, now, i think we lack the resolve to restrict public services to non citizens, or make them pay for it. n nand your thoughts are?",en,en,en,en,en,en
10,i read an article accusing tony blair as george bush's poodle england as the 51st state of us.ur comments?,i somewhat agree with it.,en,en,en,en,en,en
10,i am obsessed with bill clinton!?,i am 19 yrs old and i love him! am i crazy?,en,en,en,en,cy,en
10,"please think about your most significant accomplishment. now, could you tell me all about it?as?","a kid, or teenager,a parent, spouse, aunt, uncle, military, other.brother or sister, son or daughter or what ever.",en,en,en,en,en,en
10,does anyone else think liberals are a bunch of crying pansie sissies?,with no fire arms,en,en,en,en,en,en
10,"once a person(s) have become gainfully employed, should they pay back some welfare benefits they used?","would it help the welfare system if people who were once on welfare and are now fully employed have to repay some of what they used? just the same as child support does state issued wage withholding order? why it is that just men have to repay the welfare through child support? why is it that those who have worked have to pay for the welfare benefits of others? if a single mother becomes pregnant and knew she didn't have a job or any insurance, shouldn't she be made to seek employment and help repay the welfare that she needed?",en,en,en,en,en,en
10,china and taiwan?,"china or taiwan,which do you think is more powerful,and which do you like.tell me why!",en,sw,en,en,en,en
10,do you think the u.s. will engage if china invades taiwan?,and will you support the engagement?,en,en,en,en,en,en
10,why do businesses give money to political parties before an election?,"i only give money or favours to a party i support. and i'd only pay part of a bribe until the favour was done. here in nz, telecom gave money to both main parties before the last election. what's the point of that? they re opponents.",en,en,en,en,en,en
10,why do americans hate mr bush but still vote him for president?,but still walk a street demonstration protesting him over attacking iraq ? n ngod bless good americans.,en,en,en,en,en,en
10,what do you think of the holocaust? are you glad or mad?,"why did so many innocent people die, not only jews, but gypsies, political people who opposed hitler, homosexuals, and many more. n:(",en,en,en,en,en,en
10,why are democrat leaders unable to use the words islamic terrorists ?,"after it was found that members of al quada, who for the most part aren't even from iraq, admitted responsibility for killing two brave american soldiers, the democrat leaders, as well as almost all of the media establishment, are still unable to call these people what they are islamic terrorists. to make nice with even america's most vicious enemies they instead continue to refer to these animals as insurgents , completely ignoring the definition of what an insurgent is. n ndoes any leader in the democrat party have a spine?",en,en,en,en,en,en
10,clarification on self defence in law (britain)?,"what level of force is acceptable to defend oneself in an case of assault? if for example, a pushes b and b punches a in the face, could b say that he was defending himself? i'm looking for legal opinion here, not ideas on whether it's sensible to punch someone because they gave you a shove (it's obviously not). i'm also more interested in british european e.g.s than all those crazy americans )",en,en,en,en,en,en
10,"mexicans think we are trying to get rid of there race, y?","were just sayin the illegals need to get out, wat part about illegal do u not understand, they r hurting r country, and dont give me any bs about that",en,en,en,en,en,en
10,hottest topic on earth?,,en,en,en,,,not_en
10,how corrupt is our government?,what secrets actually lie behind those level 9 clearance doors? what is the true meaning of our war on terrorism?,en,en,en,en,en,en
10,did anyone look at the pictures of the dead al zarqawi and think ?,"where in the heck did the military get such nice enlargements and framing in the middle of iraq? n nthe olan mills in the corner was a bit much, though.",en,en,en,en,en,en
10,shouldn't the police have better things to do with their time?,"below is a cut out of a yahoo news article where rcmp and opp have broken a ciggerette smuggling ring . n n if the government didn't tax the hell out of it's people would this be necesary at all ? given terror child molestation rape murder and so forth why are the police going after this ? should this in any way be a priority in this day and age? n n personally i am sick of the governments taking 2 3 of the price of cig's in taxes. when can we see the rcmp arrest the government for extortion ? n n nsgt. terry lee kennedy says the sale of contraband cigarettes creates unfair competition with honest merchants, and robs the provinces of significant tax revenue.",en,en,en,en,en,en
10,is california the next sodom gomorrah!?,"although 4,618,673 people voted in favor of prop 22 in march of 2000 to ban gay marriage in california, the senate has taken it upon themselves to re define marriage and what we voted on. nso, does this mean our vote does not count? our vote does not matter anymore!? nwhen are people going to do what is right, rather than what is popular? nthe majority of ca voters who voted for the proposition are being slapped in the face. obviously the senate doesn't give a damn what we think!",en,en,en,en,en,en
10,what factor (tensions in europe) that drew immigrations to america?,i can't find the answer of it. and dun no how to explain why and what tensions in europen that drew immigrations to america. ncan someone please help me and help of my question!! nthank you soo much!!,en,en,en,en,en,en
10,what is the american of the british land registry?,who registers a person's possession of the land and its title?,en,en,en,en,en,en
10,is it legal to show a rented dvd movie in public without some kind of license?,"in a national park setting, where the public is being transported on a government owned vehicle, would it be legal to show a rented dvd on a large screen to the public group for entertainment?",en,en,en,en,en,en
10,help another history question?plz?government question?,"why is john jay important? nwhy was mercy otis warren important? naccording to antifederalists, why was a bill of rights important?",en,en,en,en,en,en
10,y america cant accept immigrant wif open arms? they re suffering in their home countries. that's y they leave,"rape has become so prevalent that many women take birth control pills or shots before setting out to ensure they won't get pregnant. some consider rape the price you pay for crossing the border, said teresa rodriguez, regional director of the u.n. development fund for women. n n i have a 6 month old girl, and i'm a single mother, she said. i feel sad and desperate. i have no money and haven't been able to get work at home, and now i can't get to the other side. n n nquoted from yahoo! news",en,en,en,en,en,en
10,are there any honorably discharged u.s. veterans who think the military was a waste of time?,"i have a question for honorably discharged u.s veterans. are there any honorably discharged veterans who think the military was a waste of time? i am a seven year honorably discharged navy vet. since my discharge, i have yet to capitalize on any benefits or any type of recognition for employment opportunities including government jobs. however, i've used my gi bill to earn a college degree which partially paid for my education. i read a startling statistic that pointed out that 1 out of 4 veterans end up homeless ( what a shame). it seems that the so called benefits that vets are available to everyone and the benefits that are available usually comes tied up with administrative red tape. from my perspective, those who only benefit are commissioned officers. i know i will get comments about being proud of myself for serving my country but i say what for? i feel that these so called veteran benefits are exaggerated and overrated. in retrospect, i wish i'd took another route.",en,en,en,en,en,en
10,how long is it going to really take? was it not suppose to be a 101 day war?,"at the beginning when the white house was selling this pig in a poke. it was indicated that the war would take 101 days, the troops would be greeted with rose pedals. there would be a stable us friendly puppet government in place by year's end. what happened? the lie, i meant story, kept changing. 1st it was to get rid of the wmd. there are none, we were still there. then it was to get rid of saddam. he is gone, we are still there. then it was to inject democrisy into the iraqi people. they have elections. we are still there. now it is the bs about quashing the insurgency. have these braind dead bottom feeders not remember what ghandi said? it is better to have one's bad government than someone else's good goverment farc in columbia has been fighting 17+ years. not defeated. the soviets faught the mujahideen for more than 10 years. left empty handed. the only insurgency to be put down millitarily was pol pot and the kumar rouse. so what is it going to take? 15 more year?",en,en,en,en,en,en
10,why is it that a minor cannot get a medical procedure done without parents permission ?,"but yet a minor can get an abortion without a parent's consent? n nif there is a liability issue or insurance issue involved, why can a minor make this decision on their own for an abortion, but not for other medical procedures, such as a tooth extraction?",en,en,en,en,en,en
10,is the american civil liberties union aclu really a communist based organization?,my friend says if you check the history of the aclu you will find it is historically based upon communism. regardless of that why are they defending illegals and the rights of illegals in a city that wants to enforce immigration laws in their own city? they are not us citizens and they are violating immigration laws by being here. n nwe as us citizens cannot go to any other countries and be allowed to work without visas or reside in those countries without permission. mexico kicked out the rain forest indians who went there undersiege from their respective countries. we cannot go to mexico and work without difficult visa work permits. so why are they fussing about us trying to enforce the same laws that mexico enforces?,en,en,en,en,en,en
10,why don't some americans want a new 9 11 investigation?(please read)?,"based on the results of the 2006 election, the american people are finally asking for change. they don't like our involvement in iraq. they voted out many members of the party that put us there. perhaps they are also ready to question the events and decisions that put us there as well. perhaps they are ready to ask what really happened on sept. 11. n nforget the conspiracy theories for a minute and set aside the political gamesmanship. we are a country that spent five years and 100 million investigating president clinton. we probed the depths of the iran contra scandal a debacle that would have never come fully into the public eye had a special investigator not been appointed. n nthe 9 11 commission interviewed two of it's own members and spent only 3 million. we have spent far more energy, money and time seeking the leak of valerie plame's identity and barry bonds' use of steroids.",en,en,en,en,en,en
10,are the police doing all they can for me or looking out for their mate?,my partner was verbally assaulted last night it s the 4th time the person in question has done it. i posted q before and found out he could be issued with a harassment order on the 2nd occasion but the police wer nt up for that and gave him a warning. this being the 4th time the police said they would give him a harassment letter to sign ?he even threatened to kill my partner but the police said they dont think he meant it should they take the threat more seriously?,en,en,en,en,en,en
10,do whiney kids grow up to be conservatives?," the confident kids turned out liberal and were still hanging loose, turning into bright, non conforming adults with wide interests. the girls were still outgoing, but the young men tended to turn a little introspective. n n in a society that values self confidence and out goingness, it's a mostly flattering picture for liberals. it also runs contrary to the american stereotype of wimpy liberals and strong conservatives. n n the results do raise some obvious questions. are nursery school teachers in the conservative heartland cursed with classes filled with little proto conservative whiners? n nor does an insecure little boy raised in idaho or alberta surrounded by conservatives turn instead to liberalism? n n it could be that whom we vote for has less to do with our judgments about tax policy or free trade or health care, and more with the personalities we've been stuck with since we were kids. n n",en,en,en,en,en,en
10,where are the protests and protestors now?,the people that came out and marched for amnesty or immigration reform or what ever they marched for where are they now? why aren't they hitting the streets this week or next? i mean schools are out so they don't have to worry about missing class? why aren't they protesting any more?,en,en,en,en,en,en
10,pls who has a copy of the nigerian copyright act?,pls i need a copy of the nigerian copyright act and if anyone knows of any textbook that discusses the dmca digital millenium copyright act. thanx.,en,en,en,en,en,en
10,do you believe we need a new tax system and if so please check out www.fairtax.org and see if this is good?,tax system,en,en,en,en,fi,en
10,can execution ever be justified?,it doesn't seem to solve the problem of people killing one another.,en,en,en,en,en,en
