class_index,question_title,question_content,title_polyglot_detect,title_lang_detect,title_langid_detect,content_polyglot_detect,content_lang_detect,content_langid_detect
6,is there a football player named eddie heinz?,"eddie heinz is a sports legend, not in the 21st century now.",en,en,en,en,en,en
6,greatest football manager?,"who do you think is the best football manager, past and present?",en,en,en,en,en,en
6,which team has the best goalie in the world cup?,i was thinking these teams have pretty good goalies: n nu.s. (kasey keller) nitaly(buffon) nbrasil(dida),en,en,en,en,en,en
6,how did the car races started?,i just wanted to ask how did these races started of cars in the world,en,en,en,en,en,en
6,who will win the next world cup?,i think brazil,en,en,en,en,hr,en
6,why do so many americans root against team usa?,"according to a blog i read, ( n n there are three legitimate reasons for you as an american to occasionally root against team usa: n n 1) you have close ties to the opponent nation. (i.e. your cousin plays on the italian team) n n 2) you spent a substantial amount of your life in the opponent nation. (i.e. you are a recent immigrant from mexico) n n 3) you are a terrorist who hates america and everything it stands for. n n nbut i know that a lot of americans still root against the united states. why do you do this?",en,en,en,en,en,en
6,cud lineup!?!? what do you think?,"this is the cud lineup for this week. enjoy: n ndaffy vs. bugs vs. taz n ntweety vs. jerry n npikachu vs. milhouse n njimmy vs. timmy n nfatal four way: odie vs. jak vs. daxter vs. homer (finals for tournament) n nhope you enjoyed. check for the results. this is in no way bashing wrestling. it's just for fun, so please lay off the violations. thanks.",en,en,en,en,en,en
6,the dont take this question seriously what if at a baseball game ?,the hot dogs was laced with truth syrum? how fast would a riot breakout with 50000 people being brutally honest with one another? what would be yelled at the players? what would be yelled at the vendors as they walked through the stands?,en,en,en,en,en,en
6,which 2 of these 3 should i keep?,"i can keep 2 people in my fantasy league, but loose my draft pick for that spot i have the following n 1.edgerin james n 2. tom brady n 13. bears defense n nthese are the one's i'm thinking which ?",en,en,en,en,en,en
6,give me a good reason why de la hoya can't knock out pretty girl mayweather?,"oscar is bigger, hits harder, (ask vargas mayorga!) and is just as skilled as mayweather. mayweather was badly hurt against chop chop corley who isn't even a big puncher. i think his chin is questionable, it's just a matter of someone getting to it, and oscar has all the tools to get to that chin and end this fight by knockout! tell me why he can't?",en,en,en,en,en,en
6,what do you think of the referees in the nhl?,"it seems that the refs are calling more penalties than ever this year, whether it be justified or not! is this part of betteman's plan to better hockey, by creating more advantages to scores more goals, or are the refs just blind !!!?",en,en,en,en,en,en
6,who is the best high school wrestler for 160?,including this years seniors.,en,en,en,en,en,en
6,rank the natinons with the most talented footballers?,"rank the 5 nations from most preferred to least preferred ( brazil,argentina,italy,france and germany )",en,en,en,en,en,en
6,where can i find a good online learning resource for chinese kung fu?,"i'm currently unable to attend the kung fu school in my area,and not wanting to miss out,i was wondering does anybody know any good online kung fu learning resources? i'm at a beginner level,but would like to advance,if only a little before going back to my classes and being waaaay behind the rest of my clasmates.",en,en,en,en,en,en
6,do you know?,which team will go world cup '06 final round?,en,pl,en,en,en,en
6,cricket rules for circle?,can ant player stand out of circle or boundry line circle during run up but he came before at time of delivery of ball,en,fr,en,en,en,en
6,"what school was the first to win 1,000 basketball games? (college)?",betwwen duke kentucky ucla and byu,en,en,en,en,id,en
6,baseball winning percentage equation?,what do you do when you have a tie,en,en,en,en,en,en
6,fifa 2004 trademark?,ok let we see n nwhat is the official imaging sponsor for germany 2006 fifa and what was and is the trademark (mascot) 2004.,en,sv,en,en,en,en
6,what doing chess for mony?,i love play chess but dont what mony th fir me answetr?,en,en,en,en,en,en
6,trying to find a pic of a big shark outlined in a wave beside a surfer part of a collection of top five 2005?,hi im looking for a photo of a big shark that was outlined in a wave beside a surfer. it was part of a series of top 5 or so pic's for 2005 i was sent it in an email but have lost it !?,en,en,en,en,en,en
6,a man punched me at a football game because he wouldnt stand. im a minor should i have called the cops?,"i was at a football game and a man brought his grandson and sat down behind me and a bigger man. we were in the second row and the people infront of us stood the whole game so naturally we stood, so did the whole section. this man continually complainted loudly and started yelling at his grandson about how rude we were.so he leaves and comes back saying hes going to go find a seat because noone cared if he could see. he then comes back and punchs me in the back very hard about 5 times, i turned around and told this man not to hit me again or i would get the police. so he continues to get closer and acts more violent and punchs the guy beside me in the back, at this point everyone is staring and the other guy is about to punch him. the closest offical at the stadium was the cheerleader coach so i get her and he starts yelling at her and the crowd starts saying not to worry about it. so the man leaves, so my question is should i have got a cop? this was 1st quarter. ncaa 1aa playoff game",en,en,en,en,en,en
6,any advice for what i can do before an important soccer match ?,foods? water? or whatever just be ready cuz im having one in two hours and im kinda a nervous?,en,en,en,en,en,en
6,who likes dallas cowboy dallas cowboys?,who likes the dallas cowboys?i sure do dallas rocks!!!!!!!1who else likes them?,en,not_en,en,en,en,en
6,i would like to know a good website to look up how much my bball trading cards are worth?,"is there a website where i can just type in the card type, number, and player and get a price range on my basketball cards, if u know plz let me know",en,en,en,en,en,en
6,when was the first oplympic game?,"i need this for school.it's important!ohh yeah i also need details like where was it, etc.",en,en,en,en,en,en
6,what can i use?,i got the mossberg 500 with afully rifeld barrel on it and im wondering what kind of shots i can use in it like a regular slug and buckshot or anything else?,en,en,en,en,en,en
6,which dst should i start in week 10?,"eagles, dst ndolphins, dst nseahawks, dst nchiefs, dst",en,en,en,sco,nl,en
6,please let me know what to wear for horse race watching. i saw people dress up with posh hat!?,pls give me a typical costume they wear in uk. thank you very much in advnace,en,en,en,en,en,en
6,please tell me the youth soccer player of the year and which team is he from?,look up the youth soccer team.,en,en,en,en,en,en
6,javon walkers touchdown celebration?,"what was he doing? i don't know what is what a reference to, but i liked it a lot.",en,en,en,en,en,en
6,what do you think of eric bischoff's old wcw?,he was the enemy of wwe chairman vince,en,en,en,en,en,en
6,what is the youngest age i can put my son in as a professional boxer? he's 9 and hits well?,he's got the makings of a good fighter. i say he should earn his keep as soon as possible.,en,en,en,en,en,en
6,is there anywhere i can see steve nash's wife?,is there anywhere i can see steve nash's wife like a website or something?,en,en,en,en,en,en
6,where does the money from nba fines go?,seeing all of the thousand dollar fines being sent out throughout the nba during the playoffs i started wondering where the money goes to.,en,en,en,en,en,en
6,what year did the olympics introduce fencing?,the sport to my knowledge is quite new to recreational sporting. i would like to know when it was first played at the olympics.,en,en,en,en,en,en
6,the nfl offseason!!!?,"this up coming offseason there is going to be alot of moves, trades, release's and coaching changes. what players do yall think is going to get traded, and release!? what teams do yall think is going to make coaching changes!? n ni think!! ncoaches parcells (retires) cowboys make mike zimmer head coach n dennis green (released) cardinals make a push for pete carrol n art shell (released) raiders name charlie weis head coach n nplayers traded randy moss to new england n brett favre to jets n nplayers cut david carr n t.o. n jeremy shocky n mike vanderjagt n daunte culpepper n mark brunell n byron leftwich n jerry porter",en,en,en,en,en,en
6,who's watching pats and bears?,ok did u see the one bears players wrist grosse,en,en,en,en,en,en
6,who do you think will be the wwe world champion at the end of 2006?,1)undertaker n2)batista n3)rey mysterio n4)great kali n5)mark henry n6)cris beoint n7)bobby lashley n8)kurt angle,en,en,en,en,af,en
6,who will win pats vs. broncos?,"who will win tomorow, pats vs broncos?",en,en,en,en,en,en
6,is it better to use fireline or mono for fishing for walleyes? could you use fireline then add a mono leader?,fishing line is much more important when it comes to fishing for walleyes is that true or false?,en,en,en,en,en,en
6,do you like the wnba? favorite team? how can the league improve its fan base?,"in honor of the start of the 10th anniv. i would like to know how many people support the wnba (women's pro. basketball league) if not why, if so your favorite team and how you think the league can improve its image and fan base?",en,en,en,en,en,en
6,what's jim leyland and lloyd mclendon doing in detroit ?,"that they couldn't do in pittsburgh? why can they take a losing tiger team and turn them into winners in one season, when they spent years with the pirates and couldn't do it?",en,en,en,en,en,en
6,what reds numbers are retired?, ,en,en,en,not_en,not_en,en
6,"what is the one key for both teams in game six of the nba finals? a player, a stat, anything and why?",register your answer before the start of game six or your answer is disqualified.,en,en,en,en,en,en
6,do you think that dirk nowitzki will be suspended in game 6?,he was throwing tantrum from the court all the way to the locker room in a terrible night. will he also get fines?,en,not_en,en,en,en,en
6,"i am not planning to drive my car for 5 months, what care should i take?","my nbr will start the car and run it for 10 min every couple of weeks. n ni have two cars, 2000 honda accord and 2002 honda pilot",en,not_en,en,en,en,en
6,"when, where, and who?",when was the first offical nascar race held and who won it?,en,en,en,en,en,en
6,who do think will win the stanley cup this time?,i think ottawa as a good chance,en,en,en,en,en,en
6,"volleyball question,?","we are doing tournaments and our team is sorta good some people just stand and some don't try!!! i wanna be better can you give me basics in how to do these moves and some really good tips please! some tips i want it our setting, blocking, defense and where we should stand other topics appreciated!!",en,fr,en,en,en,en
6,survey for cheerleaders!?,"how long have you cheered? nwhat are your team's colors? ndo you cheer for football, basketball, or competition? ncan you tumble? nwhat is the most extreme stunt you have done in cheerleading? nhave you ever been captain, or head cheerleader? ndo you base, back, or fly? nwhat was your worst cheerleading related injury? ni am just so curious! n nmy answers are n n8 years nred and white nfootball and competiton ni can somewhat tumble, roundoff backhandspring nwell, idk. triple twist cradles, and flip on load ins. nwe don't have head cheerleaders. ni base! nsome girl feel from a librity when were cradling and she hit my head.",en,en,en,en,en,en
6,how many colours are in the 1st match the england team play in the cup?,the team kit.,en,en,en,en,en,en
6,"while bowling in an international cricket match, can we shout near the crease?","like when i used to bowl i am a fast bowler of all of my group members and i used to shout at the crease while bowling with force and i am satisfied with that, that i am likely to generate force with that shout is it allowed in international cricket matches or not is my question?",en,en,en,en,en,en
6,why was i was barred from yahoo pool?,"i tried to get into yahoo pool with one of my accounts, and was not allowed to do so. an error message came up that said i've been barred from the room until 2020. is this some kind of virus or something? if i did something wrong i'd be glad to fix it. thanks a lot.",en,not_en,en,en,en,en
6,pats 35 vs. gb 0?,i know farve got hurt but why can't they play like that every game?,en,lv,en,en,en,en
6,r.i.p. eddie guerrero. what is your classic eddie moment??,"they say you know if you've made an impact on other people lives by how many people show up at your memorial service. ni can remember just about the majority of eddie's career, from nwa, wcw, his brief stint in ecw, and his storied career in the wwe. but for me the classic eddie moment was seeing all the wwe superstars take a moment to honor his life and his achievement in the ring with the eddie tribute matches and arm bands, and his lowrider. the show must go on and that night the show was wwe at it's best.",en,not_en,en,en,en,en
6,i think that was a pretty good game italy played?,any comments?,en,en,en,en,not_en,en
6, 1 osu vs. 2 michigan game predictions?,not who you want to win who do think will win? n n n question from a true buckeye fan,en,en,en,en,en,en
6,mlb?,if i was a mlb. very aggressive and hit really hard but i was kinda slow like a 40 that was 5.6 sec. would i only cover middle and blitz? or would i have to cover recievers,not_en,hu,en,en,en,en
6,a question related to world cup?,wow great star to the world cup. n n njmy question is how many of you are supporting france ?the one who are suporting can get a prize if they send me the france team and you have to ask a question titled wooooo france and select anmol s answer as the best . n nthe price is a mobile.i will add more details after some timw,en,en,en,en,en,en
6,how do you tell the year of a ls1 pcm? without knowing the vin ?,"i have a 94 camaro z28, i bought it with a ls1 angine and transmission in it. i fried the computer, and need to flash it, but i need the vin for the engine. i just need to find out what year the engine is so i can get a vin off the internet, so the dealer can flash my pcm. is there anyway i can find this out by looking at the engine for a serial number or the pcm for a serial number that will give me the year, so i can get the correct vin?",en,en,en,en,en,en
6,why do guys care about wresteling?,"really, where's the thrill in that sport? i think that it was pretty gay because there was a men's cheer team fighting others and shouldn't guys be watching action movies instead of wasting about 12 hours a week watching this madness? why? tell me?",en,en,en,en,en,en
6,anyone miss the undertaker?,"he hasn't shown up on smackdown in a couple weeks, anyone miss seeing him?",en,en,en,en,en,en
6,what is the current score of 1st test between australia and england ashes 2006?,current score of 1st test,en,en,en,en,en,en
6,is there such a thing as a 'draft only' ffb league?,"does anyone know of any web sites that are 'draft only', where people just log on to draft a team (and see where players are going), but not actually have to play through the season? i hate when people do that with legitimate leagues like on yahoo or someplace then you just get 'dead' teams in your league.",en,en,en,en,en,en
6,how can i find the average income and retirement age of karate instructors?,referring me to a website or written source would be extremely helpful. the bureau of labor statistics website didn't help me much.,en,en,en,en,en,en
6,who here doesn't know anything about football soccer?,am sure this will involve 99 americans :),en,en,en,en,en,en
6,who are one of the best horse riders?,i need names!!!!!,en,en,en,en,af,en
6,i am deaf and dumb?,"and wish to be a a football referee, do think i have a chance.",en,da,en,en,en,en
6,can henry be the fifa player of the year this year ?,he is premiership's top scorer,en,en,en,en,en,en
6,when do the olympics end?,when do the winter olympics end?,en,en,en,en,en,en
6,do you think owen hargreaves has a sweet mouth is that why sven plays him?,i know sven love bjs,en,en,en,en,sl,en
6,do the detroit tigers have a chance of making the postseason in 2006?,"the way the detroit tigers have been playing this season, i think that if the tigers keep up their performance of hard work, they might be a contender for the american league wild card.",en,en,en,en,en,en
6,who do i start at qb?,grossman or hasselback? i know hasselback is coming off injury but do i take a chance with him when i'm not even sure if he is going to play? i'm 8 2 and in first place. i don't want to mess up this late in the season.,en,en,en,en,en,en
6,i'm searching for information about children and golf. is there a age related par system?,"there must be a difference in the length of the par 3, par 4 and par 5 holes for adults and juniors. (age 6 9, and age 10 13)",en,en,en,en,en,en
6,how do an athlete train?,i want to run faster,en,en,en,en,not_en,en
6,what's the deal with sweet caroline always playing at sox games at fenway?,"i don't remember it from when i was a kid, but at every game i've been to the last few years, it has been played like it's always been played. when did it start, and what's the significance?",en,en,en,en,en,en
6,"division i, ii, and iii?","what is the difference between divisions i, ii, and iii? and how is it determined who gets to be in what division?",en,it,en,en,en,en
6,what's the best way to get a kid to stick his head underwater?,"i'm giving swim lessons, and some kids have this problem.",en,en,en,en,not_en,en
6,what teams in the mlb will see a playoff games in october?,"this is your own opionion , but be reasonable though!",en,en,en,en,en,en
6,what are soom good baseball websites for keeping up on baseball news and the sf giants?,"i'm usually on espn.com, sfgiants.com, and mccoveychronicles.com. n ncbs sportsline and yahoo sports haven't been real impressive to me. n nany other suggestions for giants or gm news?",en,en,en,en,en,en
6,i am looking for a draw knife axe?,"this tool is shaped like an axe w handle that screws in, it is curved on one end w blade approx 6 long. the handle end has a blow point for hammers to strike. this is a small tool that can fit in your hand. i have one and am looking for another.",en,en,en,en,en,en
6,a ski resort near tahoe friendly to young kid (3.5 years old)?,"hey, n n i have a 3.5 years old kid and i am planning to go skiing with her but i am not sure she is old enough to learn skiing. i think there must be some resorts providing more friendly slope and beginner class to young kids near tahoe lake. thanks!",en,en,en,en,en,en
6,what happened to the worcester icecats (american hockey league) mascot suit once they moved to peoria?,"the icecats were part of the american hockey league, or ahl. their final season finished in 2005. they moved to peoria, illinois and became the rivermen.",en,en,en,en,en,en
6,was japan's first goal against australia valid?,from what i've seen there was a foul at the australian goalkeeper and the goal shouldn't have been awarded.,en,not_en,en,en,en,en
6,"shark attacks in carlsbad, california? and another question for females ?","i'm doing junior guards this summer and i was wondering if there are any sharks out at ponto and what are the chances i'll be in danger out in the water? and a question for females i think i'm gonna get my period soon and the calendar said my period's coming when i start junior guards, so i'm wondering a) skip a week of junior guards or b) use a tampon n nthanks a lot!",en,en,en,en,en,en
6,"top 5 things to do, places to go at louisiana state university?","4 guys doing a college football weekend. looking for bars, restaurants, campus sites, etc.",en,en,en,en,en,en
6,guess the record of this fantasy baseball team through 12 games?,first one to guess it right gets 10 points!!! a head to head league no categories so for ex i could be 0 12 nc j. posada n1b r. howard n2b r. cano n3b h. blalock nss h.ramirez nof m. ramirez nof v. guerrero nof j. damon nutility c. granderson (j. gomes when he is not injured) nbench j. gomes np m. buehrle r. halladay m. mussina k. rogers b.j ryan t. hoffman c.c sabathia j. verlander b. colon m. mulder c. lee,en,en,en,en,en,en
6,could murali blast pk in odi's and who will win tomorrow match after injuries hurt srilanka. whats ur views?,at my view murali plays a vital role if srilanka win the series and in 1st odi pk has the great chance to win first match after lost to india,en,en,en,en,en,en
6,how can two participating countires in a sport constitute the title world series ?,"apparently the claim that this derives from the new york world newspaper sponsorship is a myth. so is it typically parochial, or an oversight? n n nanswers like it's the best sport in the world don't count. n n )",en,en,en,en,en,en
6,where can i find good roller skates for my 3 yrd old beginner with feet too big for the 9 12 size ones?,i bought him the fisher price adjustable ones that fit 9 12 and he can barely squeeze into them. yet he is just starting out and not ready for full on roller skates anyone have any product ideas?,en,en,en,en,en,en
6,does anyone know where i can find burton die cut (decal) stickers online?,ps: burton snowboard not tim burton.,en,en,en,en,en,en
6,what's your expectation who is the winner in wolrd cup championship?,italy,en,en,en,not_en,tl,en
6,whats the best way to fish a jig and pig?,"and by jig and pig, it doesn't necessarily have to be a jig and pig, but any kind of trailer on a flippin' style jig.",en,en,en,en,en,en
6,what can be done to fix the bcs?,"the bcs is the biggest crock ever conceived. as of the week 12 ranking, there are some inexplicable rankings. usc: 3rd? i think not, they lost to an unranked team, they should've had a drop off like texas did (13th). furthermore, the pac 10 as a league is laughable, they have one or two powerhouses that basically play scrimmages for a season and have an easy roll into the bcs bids. same with the big 10, osu and michigan completely dominate that region. not to take away from those two, they are quality, solid teams, but if they had a schedule like the teams in the sec, then we'd see their true mettle. the sec needs to stop cannibalizing itself and killing it's chances at a championship bid. a playoff system needs to be established to discover a true champion, maybe use the bowl games as the playoffs leading to an uber bowl game. preferences should cease being given to bigger schools, both in rankings and officiating, by my count usc should've lost at least 2 other times. what say you!",en,en,en,en,en,en
6,whats a good way to improve your time in swimming ?,in a meet during the 50 yrd. backsroke and freestyle how do you improve your time? especially if your really slow i wont say how slow,en,en,en,en,en,en
6,chara in edmonton?,with redden signed do you think edmonton well go for chara? because edmonton then could trade pronger for a star forward.,en,not_en,en,en,en,en
6,"i lost the red tip to my airsoft gun, how do i get a new one?",i lost it in my backyard so i cant really find it.,en,en,en,en,en,en
6,do you think that it is possilbe for both peyton and eli manning to play together in super bowl xli?,is it possible for super bowl xli at dolphin stadium in miami to be between the indianapolis colts of the afc and the new york giants of the nfc and most likely the first time two brothers of two opposite teams playing each other for the super bowl?,en,en,en,en,en,en
6,what are some good gymnastics magazines and sites?,im just looking for a teen or pre teens magazine and websites about gymnastics. with tips games and stuff like that.,en,en,en,en,en,en
6,looking to buy red and black light training tops in the usa?,"want red and black light training jackets , kinda the windbreaker material. anyone know a good website for cheap tops.",en,en,en,en,en,en
6,why dosent jesus play hockey?,because he got nailed inot the boards,en,en,en,en,en,en
6,will peyton manning end up crying like a girl after the patriots stomp the gay out of him?,ya he's flamming like his younger brother,en,en,en,en,en,en
6,what country is hosting the world cup football 2006?,world cup football 2006,en,en,en,en,en,en
6,where can i get a nicely priced brine e3 head?,needs to be in atlanta area,en,en,en,en,en,en
6,i'm a 5'4 proud owner of a pole vault. exactly what should i do with this pole?,"i'm thinking it might make a fine jousting stick instead. now, if i only had a horse. hmmmm. uhm any suggestions of what i should do with this thing?",en,en,en,en,en,en
6,comment respirer quand je cours?,"quand je vais faire un footing, j'ai beaucoup de mal g rer ma respiration, je souffle, inspire expire un peu n'importe comment et je finis un coup sur deux avec un point de c t vous auriez des conseils pour moi?",fr,fr,en,fr,fr,en
6,will minnesota support the a timberwolves team without kevin garnett?,"from what i hear, no they will not. is this a franchise in trouble, or can it be saved?",en,en,en,en,en,en
6,detroit tigets fans?,who is happy to finally see them picking up i am estastic,en,da,en,en,en,en
6,does anyone know how tall elliott sadler is?,he's seems to grow an inch in every article i read.the last one said 6'5 .,en,en,en,en,en,en
6,world cup winners ?,who do you think will win the 2007 cricket world cup n nwho do you think will win the football world cup,en,en,en,en,en,en
6,if you were ? ?,wideo game designer who would you put on the cover of nba live 2007,en,cy,en,en,en,en
6,who is better iverson or kobe?,the crossover or the boring layup?,en,en,en,en,en,en
6,"this question may be a bit obscure, but does anyone know what derek jeter's at bat music is for his 2nd ab?","ab = at bat, and i know that it's in the rap hip hop genre. it's a familiar sounding song.",en,en,en,en,en,en
6,correcting in ground pool water balance?,how to get all chemical levels into into ideal range,en,en,en,en,en,en
6,does anyone know where zizou rocks is?,i know it's not soccer related but she was a regular on this forum! nshe's usually here everyday and now it's been almost a week. nanyone know anything? n n,en,en,en,en,en,en
6,"which country is better at badminton?australia, indonesia, india or united states?","please also write down a reason, the best reason gets 10 points!!!",en,en,en,en,en,en
6,will schumacher win this season?,formula 1,en,en,en,not_en,ro,en
6,good sports moment picture?,one example is the muhammed ali vs. sonny liston picture when sonny liston is knocked down.,en,en,en,en,en,en
6,2010 olympics anyone?,"anyone against it? i am. i live in vancouver bc. our health cut backs are extreme, the social welfare is cut back to were people are now dying, education is cut back to were classes are more over populated and children are suffering. i can see these cutbacks only to raise money to host this event. and i don't see the government paying back what they borrowed from the homeless man women who was cut off and has multiple disabilities. anyone coming to them thats from out of town, or is against them and won't come",en,not_en,en,en,en,en
6,who will win then?,who will win fridays game between leeds rhino's and wakefield wildcats.,en,en,en,en,en,en
6,what is the significance of the small semi circle joined to the 18yard box in a football field?,is it where the goalie can handle the ball? nis it where penalty can be awarded for a foul on the attacking player?,en,en,en,en,en,en
6,what abec rating bearings do most world industries complete skateboards come with?,i have one and i dont remember what rating they are so i can see if i need to change them.,en,en,en,en,en,en
6,do you think wrestling was better in the old days or now?,"wrestlers use to come to your high school. you could almost ntouch them they were so close. i saw blackjack mulligan slam nandre the giant in the greensboro colisium, long before hulk nhogan did. ric flair always wrestled matches that lasted an nhour covered in blood. now the matches last about ten minutes. nno one chopped harder than wahoo mcdaniels.",en,en,en,en,en,en
6,what is the name of the song that was played at wrestlemania?,"they played a song at wrestlemania 22 just after america the beautiful . it was part of the video package. what is the name of the song, and who sang it?",en,en,en,en,en,en
6,surely barcelona's first goal was offside i mean clearly! don't you think?,the fianls barcelona against arsenal,en,en,en,en,en,en
6,how many of you miss sable?,"she was a great fighter, huh?",en,en,en,en,en,en
6,why do we call the mlb final world series ? and the champion world champion ?,"after the usa elimination of the world baseball classic by mexico, should we now change the name of the world series , we calling the mlb a world champion?is not the best baseball of the world, that has been proven. it is the best paid not the best played. what do you think?",en,en,en,en,en,en
6,does anyone know a good of and a 3b that is not popular?,i need to add a good of and a 3b to my fantasy team that might not be taken yet.,en,en,en,en,en,en
6,"hardhead catfish, (the little ones) do you eat them? some people say they fry them whole, some people say ?","some people say there are unsanitary becuase they menstruate. i'm talking about the little ones you catch on the peir in the texas gulf coast, are they edible or unsanitary? let me know",en,en,en,en,en,en
6,which wwe wrestler is the best one?,who do you like the most,en,en,en,en,en,en
6,soccer football help?,is there any site that can help undertand the basic rules of soccer better? i really wanna be good at this before the world cup.,en,en,en,en,en,en
6,why are the cars spinning out so much at the lowes motor speedway?,they didn't have that problem last year did they? so what are they doing so differently that is causing it?,en,en,en,en,en,en
6,fantasy basketball sites?,does anyone know a good site for help with managing a fantasy basketball team?,en,no,en,en,en,en
6,should celtic and rangers be invited to play in the premiership ?,tonights result shows scottish football is not just a joke.celtic and rangers have a bigger fanbase than most of the english teams but are payed a pittence by sky and sponcers if they played i the premiership and the cash was distributed evenly there would be more than 4 teams capable of winning the league and making it a more exciting league,en,en,en,en,en,en
6,has anyone killed a nice buck this year?,"i live in south alabama and all i have saw are a black cyote, and a doe while hunting. i have some nice buck pictures from the cuddyback camera. i think the hot weather has an effect.",en,en,en,en,en,en
6,who thinks derek jeter should have won the mvp award?,i think he should have won because he put up great numbers and helped the yankees win the division.,en,en,en,en,en,en
6,quel est pour vous le meilleur coach de cette coupe du monde?,pas de blague genre domenech svp!! lol,fr,fr,en,en,es,en
6,"france gr ce ce soir, vos pronostics ?","un 3 0 moi je dis, m me pas peur !!",fr,fr,en,fr,fr,en
6,how can i load my kayak on to the roof of my suv by myself without a thule or yakima roof rack?,i have a factory roof rack on a saturn vue. so the yakima and thule loaders will not work on my rack.,en,en,en,en,en,en
6,the price of nike?,"first i from china.there are many nike shops in our city.but it is a little expence to many people.in u.s,how do people think of the price of nike,especially shoes?is it so so,expence or cheap?",en,en,en,en,en,en
6,does anyone know if they make 12 x12 trading card protectors?,i need a 12x12 trading card protector for my scrapbook and all the ones i have found are standard size. do they make them in a bigger size? does anyone know where i can find them if they do?,en,en,en,en,en,en
6,"when motivated heroes come from unusual places? i.e., willie parker from the steelers and jarvis moss a gator?","willie undrafted and has the record for the longest touchdown run in super history and first 200 yarder this year. jarvis moss, with a 36 vertical leap keep florida hopes for the national championship intact with a force field goal block in the florida south carolina game. jarvis has suffeed from a mysterious illness since coming to florida and it was as recent as last year it was dx and cleared up. kudos to unsuspected heroes.",en,en,en,en,en,en
6,do people camp in asia?,i am wanting to buy someone a tent but not sure if people camp in asia.,en,it,en,en,en,en
6,how do you delete a yahoo fantasy sports team?,i want to delete one of my teams and is it possible to delete one that is over,en,not_en,en,en,en,en
6,why can't yankee fans get over it?,"derek jeter lost, justin morneau won, fair and square. there was no fix, morneau simply had a bigger year. yankee fans are also saying how great he is, being so classy. if you are going to complement someone on their class, you probably shouldn't be such pigs yourself. if derek jeter is a good guy like you people say, i would bet my life that would frown upon you yankee fans. how about instead of living off derek jeter's class, you get some of your own. he was able to shrug off losing an award he didn't deserve, so why cant you? n n(don't even try to tell me that you guys aren't. half of the questions here are from pissed off yankee fans going on rants.)",en,en,en,en,en,en
6,how do ratings work in a 8 ball pool game ?,rating gives sometimes my opponent more points (20 or more points !!) when he she wins and gives me only say 5 15 points when i win during the same games we play,en,en,en,en,en,en
6,who makes the best technical swimming suit?,"nike, tyr , speedo,",en,en,en,en,af,en
6,portugal netherlands?,1.is portugal's victory deserved? n2.do you think the situation would have been different if van nistelroij had played?,en,en,en,en,en,en
6,who is the best nascar driver ever and why?,you can find the answer in the nascar races.,en,en,en,en,en,en
6,what is the best way to get rid of my golf slice?,i have bought a new driver tried to change my swing and still i get a wicked slice.,en,en,en,en,en,en
6,"trying to find a nice, reasonable hote in downtown la near usc campus help?","son going to usc camp and trying to find something in walking distance, also from airport to hotel",en,en,en,en,en,en
6,who did nigel mansell overtake (and where) in the famous round the outside maneouver?,f1 motor racing,en,en,en,en,en,es
6,should john cena get his old image back?,do you think john cena should get his old image of bad man that he used in 2004 back and also wwe should allow him to rap on opponents? i miss days of wordlife!,en,en,en,en,en,en
6,the i think la dodgers will have their new spring training center not in florida or arizona but at?,"john muir high school of pasadena california. i think this will, happen by 2010. why? because it is cheaper and they will make more money there. they might even move to the rose bowl, and no longer be called the l a dogers or brocklyn dogers, instead the pasadena dogers. the san diego chargers will move to the headqouters of southern california edison, where they can really get a charge.",en,en,en,en,en,en
6,can anyone tell me how can i get the latest polsat codes (keys)?,yesterday i was able to watch polsat sport but not today :(,en,en,en,en,en,en
6,who one on the ultimate fighter 4?,cote or dewees,en,en,en,en,nl,nl
6,which football team is better man u or chelsea?,for last years premiership leagae and this years premiership legae,en,en,en,en,en,en
6,has anyone ever used the bass fishing matrix?,this is a pdf file from the web site just needed to know if it is worth buying,en,en,en,en,en,en
6,any good baseball magazines?,"hi all n nas baseball fans, which baseball magazines will you recommend? n nthanks a lot !",en,tl,en,en,en,en
6,which italian club has produced the best world cup players?,a. milan nb. juventus nc. inter nd. roma ne. fiorentina n n choose one,en,en,en,en,not_en,en
6,peter crouch or theo walcott?,who should partner owen up front against paraguay? (assuming rooney is rested),sco,en,en,en,en,en
6,who is watching the fight this saturday?,"i just love floyd mayweather, i am madly in love with this man. but anyway, he fights this weekend and i can't help but be anxious. i don't know much about the other guy can some one tell me more.",en,en,en,en,en,en
6,best trail running shoes?,what are your favorite trail running shoes and what typ of conditions do you run in?,en,en,en,en,en,en
6,shaq gets away with too many offensive fouls and traveling calls versus any team?,he does everything but body slam players and he gets away with it. anyone out there agree?,en,en,en,en,en,en
6,is the 2006 world cup your first time watching soccer?,if the world cup is your first time watching soccer what do you think of it? what impresses you the most about the games and will you continue watching soccer once the world cup is over?,en,en,en,en,en,en
6,will deco play with portugal?,"will the players that got a yellow card in the last game, keep on carrying them till the next one?",en,en,en,en,en,en
6,anyone out there into shotokan karate?,or other inferior styles. i know it's not a sport(?),en,en,en,en,en,en
6,write it down folks rutgers will be in the national championship game with ohio state?,"watch who here thinks rutgers will beat louiville and then beat virginia, then they will be ranked 1. watch you here believes me",en,en,en,en,en,en
